# command:    ssu-cmsearch --hmm-cW 1.5 --no-null3 --noalign -T -1 --tab cydrasil-3-ssu-align/cydrasil-3-ssu-align.1/cydrasil-3-ssu-align.1.tab --viterbi /usr/local/share/ssu-align-0.1.1/ssu-align-0p1.cm cydrasil-3-ssu-align/cydrasil-v3-sequence-list.fasta.1
# date:       Fri May 28 22:04:58 2021
# num seqs:   218
# dbsize(Mb): 0.627724
#
# Pre-search info for CM 1: archaea
#
# rnd  mod  alg  cfg   beta  bit sc cut
# ---  ---  ---  ---  -----  ----------
#   1  hmm  vit  loc      -       -1.00
#
# CM: archaea
#                                                                                                                      target coord   query coord                         
#                                                                                                            ----------------------  ------------                         
# model name  target name                                                                                         start        stop  start   stop    bit sc   E-value  GC%
# ----------  ---------------------------------------------------------------------------------------------  ----------  ----------  -----  -----  --------  --------  ---
  archaea     CY-NCBI-MH030274.1#g__Albertania.s__skiophila.str__SA373-Zammit-2014                                 4        1432      1   1508    715.20         -   56
  archaea     CY-NCBI-MH030274.1#g__Albertania.s__skiophila.str__SA373-Zammit-2014                              1233        1225      1   1508      1.76         -   44
  archaea     CY-NCBI-MN243145.1#g__Aliterella.s__chasmolithica.str__PJ-S15                                       12        1458      1   1508    679.87         -   55
  archaea     CY-NCBI-MN243145.1#g__Aliterella.s__chasmolithica.str__PJ-S15                                      158         143      1   1508      0.25         -   31
  archaea     CY-NCBI-MH023997.1#g__Aliterella.s__sp.str__FACHB-2293                                              10        1374      1   1508    655.85         -   55
  archaea     CY-NCBI-MK927050.1#g__Myxacorys.s__almedinensis.str__SVC5A                                         103        1259      1   1508    590.64         -   55
  archaea     CY-NCBI-KJ939072.1#g__Myxacorys.s__californica.str__CMT-1BRIN-NPC37                                135        1159      1   1508    614.88         -   56
  archaea     CY-NCBI-KJ939102.1#g__Myxacorys.s__californica.str__CMT-1FBIN-NPC32                                135        1162      1   1508    628.25         -   56
  archaea     CY-NCBI-KJ939066.1#g__Myxacorys.s__californica.str__CMT-1FSIN-NPC14A                               135        1162      1   1508    628.07         -   56
  archaea     CY-NCBI-KJ939073.1#g__Myxacorys.s__californica.str__CMT-1FSIN-NPC23                                135        1162      1   1508    628.25         -   56
  archaea     CY-NCBI-MN018861.1#g__Myxacorys.s__californica.str__CMT-1SZIN-NPC39                                135        1162      1   1508    628.25         -   56
  archaea     CY-NCBI-MF996892.1#g__Myxacorys.s__californica.str__CMT-2BRIN-HLNPC5B                              135        1162      1   1508    623.85         -   56
  archaea     CY-NCBI-KJ939067.1#g__Myxacorys.s__californica.str__CMT1-FSIN-NPC14B                               135        1162      1   1508    627.77         -   56
  archaea     CY-NCBI-KJ939068.1#g__Myxacorys.s__californica.str__CMT1-FSIN-NPC17A                               135        1162      1   1508    620.49         -   56
  archaea     CY-NCBI-KJ939075.1#g__Myxacorys.s__californica.str__FI6-MK20                                       135        1162      1   1508    637.14         -   56
  archaea     CY-NCBI-KJ939045.1#g__Myxacorys.s__californica.str__WJT19-NPBG4                                    135        1162      1   1508    621.04         -   56
  archaea     CY-NCBI-MF996895.1#g__Myxacorys.s__californica.str__WJT24-NPBG12B                                  135        1162      1   1508    622.46         -   56
  archaea     CY-NCBI-KJ939049.1#g__Myxacorys.s__californica.str__WJT24-NPBG17                                    31        1344      1   1508    600.87         -   55
  archaea     CY-NCBI-KJ939046.1#g__Myxacorys.s__californica.str__WJT24-NPBG3                                    135        1162      1   1508    625.87         -   56
  archaea     CY-NCBI-KJ939050.1#g__Myxacorys.s__californica.str__WJT25-NPBG1                                     31        1479      1   1508    676.93         -   55
  archaea     CY-NCBI-KJ939051.1#g__Myxacorys.s__californica.str__WJT32-NPBG14                                   135        1162      1   1508    628.25         -   56
  archaea     CY-NCBI-KJ939052.1#g__Myxacorys.s__californica.str__WJT36-NPBG1                                    135        1162      1   1508    614.96         -   56
  archaea     CY-NCBI-KJ939055.1#g__Myxacorys.s__californica.str__WJT61-NPBG13                                    31        1350      1   1508    621.02         -   55
  archaea     CY-NCBI-KJ939058.1#g__Myxacorys.s__californica.str__WJT67-NPBG2                                    135        1162      1   1508    625.91         -   56
  archaea     CY-NCBI-KJ939061.1#g__Myxacorys.s__californica.str__WJT71-NPBG23                                   135        1162      1   1508    634.89         -   56
  archaea     CY-NCBI-KJ939078.1#g__Myxacorys.s__californica.str__WJT71-NPBG24                                   135        1162      1   1508    630.46         -   56
  archaea     CY-NCBI-KJ939062.1#g__Myxacorys.s__californica.str__WJT71-NPBG25                                   135        1162      1   1508    621.09         -   56
  archaea     CY-NCBI-KJ939076.1#g__Myxacorys.s__californica.str__WJT71-NPBG7                                    135        1162      1   1508    616.93         -   56
  archaea     CY-NCBI-MN018859.1#g__Myxacorys.s__californica.str__WJT73-NPBG4                                    135        1162      1   1508    621.04         -   56
  archaea     CY-NCBI-KC311898.1#g__Myxacorys.s__chilensis.str__ATA2-1-CV21                                        2        1270      1   1508    602.71         -   55
  archaea     CY-NCBI-KC311898.1#g__Myxacorys.s__chilensis.str__ATA2-1-CV21                                      103          88      1   1508      0.25         -   31
  archaea     CY-NCBI-KJ939079.1#g__Myxacorys.s__chilensis.str__ATA2-1-KO14                                      135        1162      1   1508    627.71         -   56
  archaea     CY-NCBI-KJ939080.1#g__Myxacorys.s__chilensis.str__ATA2-1-KO18                                      135        1162      1   1508    627.20         -   56
  archaea     CY-NCBI-KJ939083.1#g__Myxacorys.s__chilensis.str__ATA3-4Q-CV6                                      135        1162      1   1508    621.53         -   56
  archaea     CY-NCBI-MF996886.1#g__Myxacorys.s__chilensis.str__ATA3-9-LB2                                       135        1162      1   1508    618.26         -   56
  archaea     CY-NCBI-KJ939085.1#g__Myxacorys.s__chilensis.str__ATA4-8-CV6                                       135        1162      1   1508    628.48         -   56
  archaea     CY-NCBI-KJ939087.1#g__Myxacorys.s__chilensis.str__ATA5-5-1-KO8                                     135        1162      1   1508    631.56         -   56
  archaea     CY-NCBI-KJ939088.1#g__Myxacorys.s__chilensis.str__ATA5-5-1-KO9                                     135        1162      1   1508    632.48         -   56
  archaea     CY-NCBI-MT425922.1#g__Myxacorys.s__sp.str__ACSSI-298                                                 9        1436      1   1508    673.70         -   55
  archaea     CY-NCBI-MT425922.1#g__Myxacorys.s__sp.str__ACSSI-298                                               140         125      1   1508      0.25         -   31
  archaea     CY-NCBI-KJ566947.1#g__Dapisostemon.s__apicaliramis.str__CCIBt-3318                                   3        1455      1   1508    653.44         -   55
  archaea     CY-NCBI-KJ566945.1#g__Dapisostemon.s__apicaliramis.str__CCIBt-3536                                  14        1459      1   1508    651.73         -   54
  archaea     CY-NCBI-KC014068.1#g__Laspinema.s__etoshii.str__KR2008-49                                            1        1268      1   1508    687.69         -   54
  archaea     CY-NCBI-AF218375.1#g__Laspinema.s__lumbricale.str__UTCC-476                                          1        1271      1   1508    672.65         -   55
  archaea     CY-NCBI-MF360982.1#g__Laspinema.s__thermale.str__HK-S3                                              26        1313      1   1508    713.18         -   55
  archaea     CY-NCBI-MF360988.1#g__Laspinema.s__thermale.str__HK-S5                                              42        1329      1   1508    713.48         -   55
  archaea     CY-NCBI-KY824052.1#g__Capilliphycus.s__salinus.str__ALCB114379                                       3        1477      1   1508    745.84         -   56
  archaea     CY-NCBI-KY824052.1#g__Capilliphycus.s__salinus.str__ALCB114379                                    1279        1271      1   1508      1.76         -   44
  archaea     CY-NCBI-MF190468.1#g__Capilliphycus.s__tropicalis.str__ALCB-114392                                   3        1477      1   1508    740.49         -   55
  archaea     CY-NCBI-MF190468.1#g__Capilliphycus.s__tropicalis.str__ALCB-114392                                1279        1271      1   1508      1.76         -   44
  archaea     CY-NCBI-MG255281.1#g__Oscillatoria.s__princeps.str__CCALA-1115                                      14        1453      1   1508    684.57         -   56
#
# Post-search info for CM 1: archaea
#
# rnd  mod  alg  cfg   beta  bit sc cut  num hits  surv fract
# ---  ---  ---  ---  -----  ----------  --------  ----------
#   1  hmm  vit  loc      -       -1.00       385      0.4847
#
#    run time  (hr:min:sec)
# -----------
#    00:00:16
#
# Pre-search info for CM 2: bacteria
#
# rnd  mod  alg  cfg   beta  bit sc cut
# ---  ---  ---  ---  -----  ----------
#   1  hmm  vit  loc      -       -1.00
#
# CM: bacteria
#                                                                                                                   target coord   query coord                         
#                                                                                                         ----------------------  ------------                         
# model name  target name                                                                                      start        stop  start   stop    bit sc   E-value  GC%
# ----------  ------------------------------------------------------------------------------------------  ----------  ----------  -----  -----  --------  --------  ---
  bacteria    CY-IMG-2804887460#g__Scytonema.s__sp.str__NIES-2130                                                  1        1489      1   1582   2054.33         -   55
